sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year
400,A B L BIOTECHNOLOGIES LTD.,20060331,12,IGAAP,109.6,109.5,,,,109.6,16.8,22.5,18.0,20.7,16.8,15.3285,145.4,,,41.6,4100000.0,,41.0,,,,41.0,37.0,51.7,145.4,,,100.85,0.4935,0.7565,1.3973,-33.2,-27.8,,2005
400,A B L BIOTECHNOLOGIES LTD.,20070331,12,IGAAP,141.1,140.1,,,,141.1,20.4,32.0,23.5,29.9,21.6,15.3083,273.9,,,44.2,4100000.0,,41.0,,,,41.0,84.4,101.3,273.9,,,182.6,0.577,0.8325,1.2002,17.9,20.0,16.5,2006
400,A B L BIOTECHNOLOGIES LTD.,20080331,12,IGAAP,201.9,200.5,,,,201.9,17.5,33.4,19.4,30.1,18.0,8.9153,346.1,,,72.9,4100000.0,,41.0,,,,41.0,83.8,141.5,346.1,,,268.45,0.6551,0.9068,1.6885,-16.3,-14.6,,2007
414,A B M INTERNATIONAL LTD.,20060331,12,IGAAP,348.1,343.2,,,,348.1,0.8,6.9,0.8,1.0,0.8,0.2298,168.0,,,47.6,490000.0,,4.9,,,,4.9,111.1,2.0,168.0,,,152.55,1.9071,2.1257,0.018,2.5,6.5,,2005
414,A B M INTERNATIONAL LTD.,20070331,12,IGAAP,351.4,349.4,,,,351.4,0.1,2.4,0.8,-0.8,0.5,0.1423,198.5,,,81.2,490000.0,,4.9,,,,4.9,110.5,1.6,198.5,,,183.25,1.3692,1.581,0.0145,15.9,16.6,,2006
414,A B M INTERNATIONAL LTD.,20080331,12,IGAAP,487.9,481.6,,,,487.9,4.4,7.0,5.2,-0.9,4.4,0.9018,203.9,,,82.5,490000.0,,4.9,,,,4.9,114.3,1.0,203.9,,,201.2,1.4571,1.7246,0.0087,21.6,23.0,,2007
415,A B M KNOWLEDGEWARE LTD.,20060331,12,IGAAP,55.6,54.0,,,,55.6,2.4,13.5,3.9,3.1,2.4,4.3165,111.9,,,6.8,10350000.0,,103.5,,,,103.5,94.0,8.6,111.9,,,113.8,6.6545,6.6636,0.0915,-8.0,-8.0,,2005
415,A B M KNOWLEDGEWARE LTD.,20070331,12,IGAAP,197.1,191.1,3.9,3.9,,193.2,11.7,30.3,20.7,20.5,12.0,6.2112,178.3,,,60.0,10350000.0,,103.5,,,,103.5,99.8,8.3,178.3,,,145.1,1.5221,1.5221,0.0832,13.6,13.6,,2006
415,A B M KNOWLEDGEWARE LTD.,20080331,12,IGAAP,315.2,310.5,,,,315.2,62.7,105.7,95.7,92.0,62.8,19.9239,266.1,,,94.2,10350000.0,,103.5,,,,103.5,156.6,,266.1,,,222.2,2.1611,2.1611,0.0,32.3,60.7,,2007
443,A B N GRANITES LTD.,20060630,12,IGAAP,,,,,,,-27.1,-0.1,-27.1,-0.1,-27.1,ER,143.4,,,12.9,9000000.0,,90.0,,,,90.0,-407.2,535.1,143.4,,,143.4,0.0,0.0,,,,,2005
443,A B N GRANITES LTD.,20070630,12,IGAAP,,,,,,,-27.1,-0.1,-27.1,-0.1,-27.1,ER,143.4,,,12.9,9000000.0,,90.0,,,,90.0,-434.3,562.2,143.4,,,143.4,0.0,0.0,,,,,2006
443,A B N GRANITES LTD.,20080630,12,IGAAP,3.4,,3.4,,3.4,0.0,-79.1,3.3,-79.1,-0.1,-82.5,ER,143.3,,,13.8,9000000.0,,90.0,,,,90.0,-513.4,641.2,143.3,,,143.35,0.0,0.0,,,,,2007
612,A C E EDUTREND LTD.,20060331,12,IGAAP,40.9,39.1,,,,40.9,1.2,1.9,1.5,-0.3,1.2,2.9340,32.1,,,0.4,3160900.0,,31.6,,,,31.609,31.3,,32.1,,,30.1,1.0,21.25,0.0,1.4,1.6,3.3,2005
612,A C E EDUTREND LTD.,20070331,12,IGAAP,32.6,31.4,0.3,0.3,,32.3,0.4,1.6,0.9,-0.3,0.1,0.3096,34.3,,,0.8,3160900.0,,31.6,,,,31.609,32.8,,34.3,,,33.2,0.4444,20.2222,0.0,0.5,0.6,1.0,2006
612,A C E EDUTREND LTD.,20080331,12,IGAAP,13.2,11.6,,,,13.2,-0.1,1.0,0.1,-1.5,-0.1,-0.7576,45.6,,,12.1,3160900.0,,31.6,,,,31.609,32.7,,45.6,,,39.95,0.9339,2.3967,0.0,2.5,2.7,,2007
641,A C E STONECRAFT LTD.,20060331,12,IGAAP,,,,,,,,,,,,0,264.8,,,5.8,23492100.0,,234.9,,,,234.921,220.9,25.2,264.8,,,248.15,0.1379,0.1379,0.1141,,,,2005
641,A C E STONECRAFT LTD.,20070331,12,IGAAP,,,,,,,,,,,,0,258.9,,,,23492100.0,,234.9,,,,234.921,220.9,25.1,258.9,,,248.95,,,0.1136,,,,2006
641,A C E STONECRAFT LTD.,20080331,12,IGAAP,,,,,,,,,,,,0,263.5,,,4.6,23492100.0,,234.9,,,,234.921,220.9,25.1,263.5,,,248.3,0.2826,0.2826,0.1136,,,,2007
666,A C I INFOCOM LTD.,20060331,12,IGAAP,375.1,357.7,16.3,,16.3,358.8,-8.4,6.9,-7.4,-9.4,-16.3,-4.5429,216.0,,,93.1,8149090.0,,81.5,,,,81.4909,92.2,28.2,216.0,,,224.4,0.9268,1.3362,0.3059,-19.1,-19.1,,2005
666,A C I INFOCOM LTD.,20070331,12,IGAAP,158.0,157.0,0.1,0.1,,157.9,-15.4,-7.3,-15.3,-12.4,-15.3,-9.6897,217.0,,,117.3,8149090.0,,81.5,,,,81.4909,76.8,21.0,217.0,,,216.5,1.1019,1.4276,0.2734,14.6,14.7,,2006
666,A C I INFOCOM LTD.,20080331,12,IGAAP,257.8,251.7,0.1,0.1,,257.7,-17.3,-8.6,-17.1,-20.4,-17.2,-6.6744,210.2,,,118.8,8149090.0,,81.5,,,,81.4909,56.1,29.7,210.2,,,211.9,0.9378,1.2772,0.5294,1.6,5.4,,2007
783,A D F FOODS LTD.,20060331,12,IGAAP,641.5,629.3,,,,641.5,26.8,76.9,42.0,47.9,27.3,4.2557,594.8,,,51.7,10023400.0,,100.2,,,,100.234,313.6,159.2,594.8,,,541.0,0.5392,1.1889,0.5077,67.8,77.9,,2005
783,A D F FOODS LTD.,20070331,12,IGAAP,805.6,785.5,,,,805.6,66.1,146.9,78.0,104.1,86.5,10.7373,783.8,,,55.6,10023400.0,,100.2,,,,100.234,580.0,93.4,783.8,,,689.25,0.4526,1.0295,0.161,118.8,133.1,,2006
783,A D F FOODS LTD.,20080331,12,IGAAP,917.7,892.0,,,,917.7,78.5,169.2,108.8,110.0,81.1,8.8373,987.6,,,66.6,17673890.0,,176.7,,,,176.7389,808.0,38.3,987.6,,,885.65,1.7038,2.6688,0.0474,100.0,129.6,177.0,2007
830,A D S DIAGNOSTIC LTD.,20060331,12,IGAAP,27.1,27.1,,,,27.1,-0.2,5.3,-1.5,0.3,0.0,0.0000,54.7,,,2.8,2297300.0,,23.0,,,,22.973,21.2,22.7,54.7,,,54.9,0.5143,1.2571,1.0708,2.6,2.7,,2005
830,A D S DIAGNOSTIC LTD.,20070331,12,IGAAP,34.3,34.0,0.1,0.1,,34.2,0.6,6.3,0.0,3.5,2.8,8.1871,62.4,,,15.3,2297300.0,,23.0,,,,22.973,21.8,17.9,62.4,,,58.55,0.2415,0.8116,0.8211,8.5,9.1,,2006
830,A D S DIAGNOSTIC LTD.,20080331,12,IGAAP,26.1,25.7,,,,26.1,-1.7,3.4,-3.5,-1.9,-1.3,-4.9808,60.2,,,12.3,2297300.0,,23.0,,,,22.973,20.1,21.5,60.2,,,61.3,0.2594,0.7689,1.0697,0.2,0.6,,2007
912,A F ENTERPRISES LTD.,20060331,12,IGAAP,0.1,,,,,0.1,-0.2,0.1,-0.2,0.0,-0.2,-200.0000,14.9,,,1.1,240000.0,,2.4,,,,2.4,1.7,12.1,14.9,,,15.0,0.7273,0.8182,7.1176,-0.2,-0.2,,2005
912,A F ENTERPRISES LTD.,20070331,12,IGAAP,0.1,,0.1,0.1,,0.0,-0.2,0.1,-0.2,0.0,-0.3,ER,14.5,,,1.0,240000.0,,2.4,,,,2.4,1.5,12.0,14.5,,,14.7,0.4,0.4,8.0,,,,2006
934,APEEJAY TEA LTD. [MERGED],20060331,12,IGAAP,1016.8,947.1,3.8,3.3,0.5,1013.0,-69.1,13.1,-66.8,-91.1,-72.9,-7.1964,2728.9,,,147.7,6000000.0,,60.0,,,,60.0,636.3,741.2,2728.9,,,1443.15,0.5997,0.902,1.1649,-75.4,-71.9,,2005
934,APEEJAY TEA LTD. [MERGED],20070331,12,IGAAP,1029.7,929.8,11.4,11.4,,1018.3,6.9,103.1,15.6,-34.1,-4.5,-0.4419,2482.2,,,134.8,6000000.0,,60.0,,,,60.0,643.1,632.1,2482.2,,,1543.35,1.3138,1.6366,0.9829,10.5,-6.5,,2006
934,APEEJAY TEA LTD. [MERGED],20080331,12,IGAAP,1046.8,964.8,1.2,,1.2,1045.6,-93.4,24.8,-96.6,-97.6,-94.5,-9.0379,2897.0,,,206.7,6000000.0,,60.0,,,,60.0,534.9,1123.5,2897.0,,,1709.05,1.0348,1.2059,2.1004,-55.6,-43.3,,2007
1034,A G S INFOTECH LTD.,20060331,12,IGAAP,1.5,1.5,,,,1.5,-0.2,0.5,-0.2,-0.2,-0.2,-13.3333,49.2,,,0.1,5448100.0,,54.5,,,,54.481,48.7,,49.2,,,40.45,8.0,8.0,0.0,-14.4,-14.4,16.5,2005
1034,A G S INFOTECH LTD.,20070331,12,IGAAP,56.9,56.9,,,,56.9,5.8,6.6,5.8,5.8,5.8,10.1933,55.1,,,0.2,5448100.0,,54.5,,,,54.481,54.9,,55.1,,,51.95,116.0,116.0,0.0,25.4,25.4,,2006
1034,A G S INFOTECH LTD.,20080331,12,IGAAP,100.3,100.3,,,,100.3,7.2,11.8,9.6,9.6,7.2,7.1785,65.8,,,1.4,5448100.0,,54.5,,,,54.481,62.0,,65.8,,,60.45,15.125,15.125,0.0,2.6,2.6,,2007
1120,A I A ENGINEERING LTD.,20060331,12,IGAAP,3077.1,3045.9,0.9,0.4,0.5,3076.2,372.8,641.2,564.9,588.6,372.5,12.1091,3479.7,,,279.2,17776380.0,,177.8,,,,177.7638,2438.8,137.4,3479.7,,,2598.1,1.6973,1.8998,0.0563,181.3,362.5,1404.9,2005
1120,A I A ENGINEERING LTD.,20070331,12,IGAAP,4370.7,4282.7,4.2,3.7,0.5,4366.5,669.2,1017.2,970.1,897.0,665.2,15.2342,5553.5,,,375.5,18796788.0,,188.0,,,,187.9679,4256.3,,5553.5,,,4516.6,2.7952,3.2133,0.0,416.9,666.0,1225.2,2006
1120,A I A ENGINEERING LTD.,20080331,12,IGAAP,6671.9,6400.8,1.5,0.6,0.9,6670.4,1083.1,1596.9,1505.3,1242.2,1082.5,16.2284,7061.7,,,424.7,18796788.0,,188.0,,,,187.9679,5251.3,,7061.7,,,6307.6,1.6208,2.1609,0.0,56.5,488.6,,2007
1144,A INFRASTRUCTURE LTD.,20060331,12,IGAAP,895.5,882.3,11.8,11.7,0.1,883.7,75.7,129.4,98.7,110.9,63.9,7.2310,1077.2,,,233.4,6795150.0,86700.0,68.0,8.7,,,67.9515,160.3,410.6,1077.2,,,591.05,0.2902,0.9397,2.7084,-33.6,-34.1,40.5,2005
1144,A INFRASTRUCTURE LTD.,20070331,12,IGAAP,1694.2,1682.1,5.7,5.7,,1688.5,59.3,155.8,64.6,123.8,53.6,3.1744,1479.5,,,390.0,10845150.0,86700.0,108.5,8.7,,,108.4515,219.6,634.1,1479.5,,,1055.65,0.258,0.6679,3.0066,-86.7,-79.7,,2006
1159,A J BROTHERS LTD.,20060331,12,IGAAP,24.1,3.1,21.0,,21.0,3.1,22.5,23.7,22.5,1.5,1.5,48.3871,13.6,,,2.4,3914200.0,,39.1,,,,39.142,-4.4,15.3,13.6,,,13.0,0.5625,0.8125,,,,,2005
1159,A J BROTHERS LTD.,20070331,12,IGAAP,0.5,0.5,,,,0.5,-0.2,0.3,-0.2,-0.1,-0.1,-20.0000,12.6,,,5.9,3914200.0,,39.1,,,,39.142,-4.6,11.1,12.6,,,12.85,0.1356,0.4068,,4.5,4.6,,2006
1159,A J BROTHERS LTD.,20080331,12,IGAAP,0.6,0.6,,,,0.6,0.0,0.5,0.0,0.0,0.0,0.0000,12.5,,,5.8,3914200.0,,39.1,,,,39.142,-4.6,11.1,12.5,,,12.35,0.4483,0.7241,,1.5,1.5,,2007
1315,A K C SYNTHETICS LTD.,20060331,12,IGAAP,,,,,,,,0.0,,0.0,,0,13.8,,,6.5,1000000.0,,10.0,,,,10.0,-0.6,7.9,13.8,,,13.8,0.2642,0.2642,,,,,2005
1315,A K C SYNTHETICS LTD.,20070331,12,IGAAP,,,,,,,-4.8,0.0,-4.8,-4.8,-4.8,ER,7.7,,,6.5,1000000.0,,10.0,,,,10.0,-5.4,6.6,7.7,,,10.75,0.2642,0.2642,,,,,2006
1315,A K C SYNTHETICS LTD.,20080331,12,IGAAP,,,,,,,,,,,,0,7.7,,,6.5,1000000.0,,10.0,,,,10.0,-5.4,6.6,7.7,,,7.7,0.2642,0.2642,,,,,2007
1317,A K CAPITAL SERVICES LTD.,20060331,12,IGAAP,272.0,,,,,272.0,96.6,130.4,126.2,-139.2,100.8,37.0588,298.5,,,8.4,5000000.0,,50.0,,,,50.0,252.1,5.3,298.5,,,245.65,5.2459,5.2459,0.021,-42.8,-11.8,,2005
1317,A K CAPITAL SERVICES LTD.,20070331,12,IGAAP,468.6,,,,,468.6,127.4,254.2,168.7,-213.2,136.6,29.1507,466.2,,,6.7,5000000.0,,50.0,,,,50.0,347.0,10.0,466.2,,,382.15,2.2998,2.2998,0.0288,-62.9,-19.2,,2006
1317,A K CAPITAL SERVICES LTD.,20080331,12,IGAAP,862.7,,,,,862.7,266.3,609.4,406.7,-262.5,266.7,30.9146,2323.7,,,46.1,5800000.0,800000.0,58.0,180.0,,,58.0,1012.9,1195.1,2323.7,,,1394.95,1.4837,1.4837,1.4349,74.8,168.5,360.0,2007
1464,S M S TECHSOFT (INDIA) LTD.,20060331,12,IGAAP,,,,,,,-0.7,0.0,-0.7,-0.7,-0.7,ER,20.6,,,0.1,5057200.0,,27.8,,,,50.572,19.9,,20.6,,,20.0,29.0,29.0,0.0,,,,2005
1464,S M S TECHSOFT (INDIA) LTD.,20070331,12,IGAAP,,,,,,,-0.7,0.0,-0.7,-0.7,-0.7,ER,20.7,,,0.1,5057200.0,,27.9,,,,50.572,20.0,,20.7,,,20.05,28.0,28.0,0.0,,,,2006
1464,S M S TECHSOFT (INDIA) LTD.,20080331,12,IGAAP,,,,,,,-0.7,0.0,-0.7,-0.7,-0.7,ER,20.6,,,0.1,5057200.0,,27.8,,,,50.572,19.9,,20.6,,,20.05,29.0,29.0,0.0,,,,2007
1570,A K S CREDITS LTD.,20060331,12,IGAAP,2.5,,0.5,0.5,,2.0,1.4,2.3,1.4,-1.0,0.9,45.0000,117.8,,,10.7,11000000.0,,110.0,,,,110.0,101.4,5.3,117.8,,,145.45,0.1019,1.4537,0.0523,,,,2005
1570,A K S CREDITS LTD.,20070331,12,IGAAP,0.3,,,,,0.3,-0.2,0.3,-0.3,-0.6,-0.2,-66.6667,110.4,,,3.5,11000000.0,,110.0,,,,110.0,101.2,5.5,110.4,,,114.1,0.6857,4.8571,0.0543,,,,2006
1570,A K S CREDITS LTD.,20080331,12,IGAAP,1.0,,,,,1.0,0.3,0.8,0.2,-0.8,0.3,30.0000,128.8,,,2.9,11000000.0,,110.0,,,,110.0,101.4,24.4,128.8,,,119.6,3.6207,8.6552,0.2406,,,,2007
1621,A K SPINTEX LTD.,20060331,12,IGAAP,169.1,168.9,,,,169.1,0.7,14.5,1.2,6.8,0.7,0.4140,136.5,,,16.1,3354500.0,,33.5,,,,33.545,55.6,54.4,136.5,,,135.4,1.2952,1.8855,0.9784,19.2,19.2,,2005
1621,A K SPINTEX LTD.,20070331,12,IGAAP,188.0,187.7,,,,188.0,2.0,17.1,0.8,8.8,3.7,1.9681,185.4,,,11.6,3354500.0,,33.5,,,,33.545,57.7,105.9,185.4,,,160.95,0.5944,0.8995,1.8354,0.0,0.0,,2006
1621,A K SPINTEX LTD.,20080331,12,IGAAP,228.9,228.6,,,,228.9,2.4,24.6,3.7,12.1,3.1,1.3543,185.3,,,18.0,3354500.0,,33.5,,,,33.545,60.1,97.5,185.3,,,185.35,0.5686,0.8915,1.6223,35.6,35.6,,2007
1827,A M I COMPUTERS (I) LTD.,20060331,12,IGAAP,3.4,2.8,,,,3.4,-63.8,1.6,-63.8,-64.4,-63.8,-1876.4706,27.2,,,0.6,10024400.0,,100.2,,,,100.244,-20.7,43.8,27.2,,,59.2,0.0752,0.0752,,,,,2005
1827,A M I COMPUTERS (I) LTD.,20070331,12,IGAAP,2.3,2.3,,,,2.3,-6.7,-0.2,-6.7,-6.7,-6.7,-291.3043,20.5,,,0.6,10024400.0,,100.2,,,,100.244,-27.4,43.8,20.5,,,23.85,0.0689,0.0689,,,,,2006
1827,A M I COMPUTERS (I) LTD.,20080331,12,IGAAP,,,,,,,,,,,,0,20.5,,,0.6,10024400.0,,100.2,,,,100.244,-27.4,43.8,20.5,,,20.5,0.0689,0.0689,,,,,2007
2015,A N G INDUSTRIES LTD.,20060331,12,IGAAP,570.0,568.1,,,,570.0,93.2,146.7,118.6,134.0,93.8,16.4561,922.5,,,158.3,9930000.0,,99.3,,,,99.3,358.7,330.0,922.5,,,594.7,1.1397,1.5525,0.92,-163.6,-150.2,193.5,2005
2015,A N G INDUSTRIES LTD.,20070331,12,IGAAP,1145.3,1134.6,,,,1145.3,230.1,324.8,258.9,292.0,230.1,20.0908,1471.8,,,176.7,11335000.0,,113.4,,,,113.35,641.7,546.3,1471.8,,,1171.65,0.7818,1.229,0.8513,-92.5,-51.1,,2006
2015,A N G INDUSTRIES LTD.,20080331,12,IGAAP,1456.8,1431.1,,,,1456.8,170.3,346.6,185.3,268.9,171.5,11.7724,2733.6,,,257.7,13290000.0,,132.9,,,,132.9,834.6,1490.7,2733.6,,,2053.3,0.8725,1.4011,1.7861,-46.9,14.2,38.3,2007
2021,A N GLOBAL LTD.,20060331,12,IGAAP,5.8,5.8,,,,5.8,2.8,3.7,3.7,3.7,2.8,48.2759,39.8,,,28.0,980000.0,,9.8,,,,9.8,0.3,11.5,39.8,,,39.95,0.0179,0.0179,38.3333,39.1,39.1,,2005
2021,A N GLOBAL LTD.,20070331,12,IGAAP,5.8,5.8,,,,5.8,3.3,4.5,4.5,4.5,3.3,56.8966,40.0,,,28.0,980000.0,,9.8,,,,9.8,3.6,8.4,40.0,,,39.9,0.025,0.025,2.3333,3.2,3.2,,2006
2021,A N GLOBAL LTD.,20080331,12,IGAAP,5.9,5.9,,,,5.9,3.5,4.6,4.6,4.6,3.5,59.3220,40.1,,,28.7,980000.0,,9.8,,,,9.8,7.1,4.3,40.1,,,40.05,0.0279,0.0279,0.6056,4.0,4.0,,2007
2080,A N S INDS. LTD.,20060331,12,IGAAP,67.2,7.7,50.0,,50.0,17.2,50.2,57.5,50.2,-9.1,0.2,1.1628,116.1,,,46.5,9255600.0,,92.6,,,,92.556,42.1,26.4,116.1,,,99.35,0.2753,0.2753,0.6271,-33.8,-33.8,,2005
2080,A N S INDS. LTD.,20070331,12,IGAAP,145.1,132.9,,,,145.1,50.1,56.4,50.2,38.1,50.1,34.5279,160.6,,,48.9,9255600.0,,92.6,,,,92.556,93.3,18.4,160.6,,,137.8,0.8589,0.8814,0.1972,24.3,24.4,,2006
2080,A N S INDS. LTD.,20080331,12,IGAAP,38.4,23.8,,,,38.4,4.3,11.9,4.3,-8.0,4.3,11.1979,253.9,,,153.4,9255600.0,,92.6,,,,92.556,97.6,2.9,253.9,,,207.25,0.882,0.8892,0.0297,120.1,120.1,,2007
2248,A P M INDUSTRIES LTD.,20060331,12,IGAAP,1615.9,1591.8,3.5,3.5,,1612.4,40.7,144.3,42.4,60.9,37.2,2.3071,893.6,,,71.3,4443416.0,,44.4,,,,44.4342,324.0,447.3,893.6,,,878.05,0.8804,2.127,1.3806,91.7,98.2,,2005
2248,A P M INDUSTRIES LTD.,20070331,12,IGAAP,1610.0,1593.7,1.6,1.6,,1608.4,45.0,149.6,50.6,75.6,43.4,2.6983,1101.1,,,122.1,4443416.0,,44.4,,,,44.4342,366.6,555.3,1101.1,,,997.35,0.7223,1.552,1.5147,99.5,105.3,,2006
2248,A P M INDUSTRIES LTD.,20080331,12,IGAAP,1677.4,1648.3,11.6,5.7,5.9,1665.8,6.9,122.3,7.1,50.2,-4.7,-0.2821,1296.0,,,175.2,4443416.0,,44.4,,,,44.4342,367.1,682.9,1296.0,,,1198.55,0.5347,1.179,1.8603,19.7,23.6,,2007
2384,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LTD.,20060331,12,IGAAP,936.2,933.3,0.1,0.1,,936.1,62.8,130.3,100.1,112.0,67.6,7.2215,623.7,,,129.7,6048000.0,,60.5,,,,60.48,271.3,110.7,623.7,,,552.25,1.2379,1.4651,0.408,64.2,101.2,41.0,2005
2384,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LTD.,20070331,12,IGAAP,1166.8,1161.8,2.2,1.3,0.9,1164.6,72.4,144.2,112.6,116.0,70.2,6.0278,764.2,,,161.7,6048000.0,,60.5,,,,60.48,327.7,116.2,764.2,,,693.95,1.1699,1.3328,0.3546,82.3,121.8,,2006
2384,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LTD.,20080331,12,IGAAP,1507.1,1503.8,0.9,0.9,,1506.2,91.3,191.8,147.9,162.0,92.3,6.1280,935.7,,,201.8,6048000.0,,60.5,,,,60.48,397.8,109.2,935.7,,,849.95,0.9982,1.2098,0.2745,104.3,145.6,,2007
2448,A R C FINANCE LTD.,20060331,12,IGAAP,7.8,,,,,7.8,7.0,7.5,7.2,-0.6,7.0,89.7436,15.0,,,0.5,495000.0,,5.0,,,,4.95,13.7,0.1,15.0,,,11.55,8.1818,8.1818,0.0073,-2.4,-2.2,,2005
2448,A R C FINANCE LTD.,20070331,12,IGAAP,0.4,,0.1,,0.1,0.3,-0.9,0.0,-0.8,-1.2,-1.0,-333.3333,14.3,,,0.4,495000.0,,5.0,,,,4.95,12.9,,14.3,,,14.65,7.9091,7.9091,0.0,-0.2,-0.1,,2006
2448,A R C FINANCE LTD.,20080331,12,IGAAP,3.5,,,,,3.5,2.3,2.7,2.3,-0.9,2.3,65.7143,16.5,,,0.2,495000.0,,5.0,,,,4.95,15.3,,16.5,,,15.4,23.0,23.0,0.0,-2.4,-2.4,0.0,2007
