sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year
771,CEINSYS TECH LTD.,20170331,12,INDAS,1380.5,1361.3,,,,1380.5,1.4,228.5,10.3,143.1,1.4,0.1014,2020.2,220.1,85.1,1209.5,9138220.0,,91.4,,,,91.3822,488.7,1087.5,2020.2,494.2,1526.0,1898.1,1.0053,1.1053,2.2253,92.5,142.0,0.4,2016
771,CEINSYS TECH LTD.,20180331,12,INDAS,1385.7,1362.5,,,,1385.7,14.1,218.9,15.3,157.0,19.5,1.4072,2305.7,103.9,69.7,1481.6,11090440.0,,110.9,,,,110.9044,660.8,1175.2,2305.7,393.9,1911.8,2162.95,1.128,1.1951,1.7785,-75.9,-42.7,170.4,2017
783,A D F FOODS LTD.,20160331,12,IGAAP,1650.1,1609.6,0.5,0.5,,1649.6,141.0,313.8,222.2,197.2,144.7,8.7718,2433.4,222.4,2.6,188.9,22000000.0,,220.0,,,,220.0,1893.8,72.7,2433.4,1444.5,988.9,2343.1,2.0445,2.9615,0.0384,443.3,527.2,,2015
783,A D F FOODS LTD.,20170331,12,INDAS,1717.9,1656.7,6.0,6.0,,1711.9,143.6,278.2,220.5,169.1,138.0,8.0612,2292.4,140.8,1.0,172.7,22000000.0,,220.0,,8.0,8.0,220.0,1976.8,55.1,2292.4,1391.1,901.3,2362.9,3.2031,4.747,0.0279,178.3,266.3,,2016
783,A D F FOODS LTD.,20180331,12,INDAS,1824.0,1716.9,2.6,2.6,,1821.4,222.2,362.9,308.0,213.5,221.0,12.1335,2431.4,114.7,0.3,195.0,21201461.0,,212.0,,,,212.0146,2084.2,31.3,2431.4,1364.8,1066.6,2361.9,2.9066,3.8718,0.015,213.8,293.7,,2017
830,A D S DIAGNOSTIC LTD.,20160331,12,IGAAP,118.9,116.8,,,,118.9,3.1,12.4,5.2,10.9,6.7,5.6350,140.7,,,114.9,2297300.0,,23.0,,,,22.973,24.5,44.5,140.7,34.8,105.9,105.4,0.5112,0.8701,1.8163,-12.0,-9.7,,2015
830,A D S DIAGNOSTIC LTD.,20170331,12,INDAS,61.1,55.2,,,,61.1,-5.2,0.9,-6.3,-6.4,-4.8,-7.8560,84.8,12.4,12.4,53.2,2297300.0,,23.0,,,,22.973,19.2,42.8,84.8,30.0,54.8,112.75,0.4248,0.938,2.2292,3.1,4.8,,2016
830,A D S DIAGNOSTIC LTD.,20180331,12,INDAS,67.5,64.7,0.4,0.4,,67.1,2.1,10.2,3.6,6.7,2.5,3.7258,101.4,7.7,7.6,71.5,2297300.0,,23.0,,,,22.973,21.4,38.3,101.4,15.4,86.0,93.1,0.3333,0.9391,1.7897,9.0,9.4,,2017
912,A F ENTERPRISES LTD.,20160331,12,IGAAP,182.5,180.7,,,,182.5,0.3,0.6,0.5,-1.2,0.3,0.1644,31.5,,,2.6,4000000.0,,40.0,,,,40.0,28.9,1.4,31.5,0.1,31.4,44.25,3.7692,12.0769,0.0484,-3.0,-3.0,,2015
912,A F ENTERPRISES LTD.,20170331,12,INDAS,18.4,0.2,,,,18.4,12.3,13.4,12.4,-5.3,12.3,66.8478,108.6,1.1,1.1,66.3,4000000.0,,40.0,,,,40.0,41.2,7.0,108.6,2.1,106.5,70.05,0.6848,1.6063,0.1699,1.9,2.0,,2016
912,A F ENTERPRISES LTD.,20180331,12,INDAS,5.0,4.2,,,,5.0,-24.0,-2.1,-32.3,-3.6,-24.0,-480.0000,185.2,6.0,6.0,161.9,4000000.0,,40.0,,,,40.0,17.3,6.4,185.2,36.7,148.5,146.9,0.2582,0.9148,0.3699,-3.1,-3.1,,2017
1120,A I A ENGINEERING LTD.,20160331,12,INDAS,22441.7,18856.2,10.6,2.2,8.4,22431.1,6156.3,8755.6,8028.7,4535.6,6159.0,27.4574,24324.3,898.6,252.9,2723.3,94320370.0,,188.6,,,,943.2037,20513.5,1695.5,24324.3,7184.3,17140.0,22284.75,4.6416,5.4027,0.0827,3355.7,5075.7,,2015
1120,A I A ENGINEERING LTD.,20170331,12,INDAS,22612.9,21224.0,,,,22612.9,4173.1,6984.8,6210.6,4885.5,4175.6,18.4656,28393.7,927.4,3.4,3058.8,94320370.0,,188.6,,,,943.2037,24220.7,1402.1,28393.7,7737.8,20655.9,26359.0,4.9946,5.9603,0.0579,493.2,2117.0,,2016
1120,A I A ENGINEERING LTD.,20180331,12,INDAS,23947.4,21658.2,122.1,119.2,2.9,23825.3,4699.1,6968.7,6233.3,4029.3,4577.0,19.2107,32068.9,875.9,2.0,3406.8,94320370.0,,188.6,,,,943.2037,27602.6,1184.3,32068.9,8439.8,23629.1,30231.3,5.1551,6.1815,0.0429,2401.2,3979.7,,2017
1144,A INFRASTRUCTURE LTD.,20160331,12,IGAAP,2187.9,2144.2,7.6,7.5,0.1,2180.3,0.3,163.1,3.3,88.4,-4.4,-0.2018,2041.3,353.7,187.6,1172.5,10845150.0,,108.5,,,,108.4515,438.7,923.1,2041.3,683.0,1358.3,1972.45,0.199,1.0717,2.1042,75.2,79.0,,2015
1144,A INFRASTRUCTURE LTD.,20170331,12,INDAS,1888.0,1861.5,1.5,1.5,,1886.5,-1.5,139.6,-1.3,78.3,-3.0,-0.1590,1970.2,487.6,262.9,1030.0,10845150.0,,108.5,,,,108.4515,431.8,960.1,1970.2,738.9,1231.3,1981.8,0.2551,1.117,2.2235,138.7,144.7,,2016
1144,A INFRASTRUCTURE LTD.,20180331,12,INDAS,2163.8,2138.8,7.2,7.2,,2156.6,8.1,151.4,11.8,100.2,0.9,0.0417,2100.4,616.6,315.7,1022.1,10845150.0,,108.5,,,,108.4515,434.5,1012.8,2100.4,767.7,1332.7,2035.25,0.2943,1.2161,2.331,109.0,112.1,,2017
1317,A K CAPITAL SERVICES LTD.,20160331,12,IGAAP,726.2,28.0,6.4,6.4,,719.8,185.8,412.1,279.3,-305.5,179.4,24.9236,5594.1,652.7,302.2,1581.0,6600000.0,,66.0,,,,66.0,3311.4,1830.9,5594.1,3636.2,1957.9,5556.25,1.1685,1.1685,0.5529,196.6,291.1,,2015
1317,A K CAPITAL SERVICES LTD.,20170331,12,IGAAP,962.6,29.3,,,,962.6,243.7,617.4,360.1,-335.6,246.2,25.5766,7723.8,531.1,250.3,3636.2,6600000.0,,66.0,,,,66.0,3555.1,3839.4,7723.8,3798.2,3925.6,6658.95,1.0678,1.0681,1.08,177.2,309.7,,2016
1317,A K CAPITAL SERVICES LTD.,20180331,12,FS_INDAS,1102.6,29.3,0.3,0.3,,1102.3,190.6,681.0,284.2,-405.8,191.5,17.3728,5915.1,,,71.5,6600000.0,,66.0,,,,66.0,3670.1,2083.8,5915.1,,,6819.45,0.0311,0.0311,0.5678,143.7,336.5,,2017
1464,S M S TECHSOFT (INDIA) LTD.,20160331,12,IGAAP,,,,,,,-64.9,-0.1,-61.8,-61.8,-64.9,ER,219.7,7.6,,,350572000.0,,350.6,,,,3505.72,212.0,,219.7,210.3,9.4,250.6,94.0,94.0,0.0,0.0,0.0,,2015
1464,S M S TECHSOFT (INDIA) LTD.,20170331,12,INDAS,,,,,,,-59.0,-0.1,-61.4,-61.4,-59.0,ER,158.4,5.1,,0.1,350572000.0,,350.6,,,,3505.72,153.0,,158.4,149.0,9.4,189.05,31.3333,31.3333,0.0,0.0,0.0,,2016
1464,S M S TECHSOFT (INDIA) LTD.,20180331,12,INDAS,,,,,,,-51.0,0.0,-62.1,-62.1,-51.0,ER,102.3,,,0.1,350572000.0,,350.6,,,,3505.72,102.0,,102.3,94.3,8.0,130.35,26.6667,26.6667,0.0,-1.4,-1.4,,2017
1570,A K S CREDITS LTD.,20160331,12,IGAAP,0.6,,,,,0.6,0.0,0.5,0.0,-0.6,0.0,0.0000,154.8,55.2,52.4,,11000000.0,,110.0,,,,110.0,99.6,52.4,154.8,154.1,0.7,154.7,,,0.5261,,,,2015
1570,A K S CREDITS LTD.,20170331,12,IGAAP,2.5,,,,,2.5,0.0,0.0,0.0,-2.5,0.0,0.0000,186.8,87.1,86.6,,11000000.0,,110.0,,,,110.0,99.7,86.6,186.8,185.6,1.2,170.8,,,0.8686,,,,2016
1570,A K S CREDITS LTD.,20180331,12,IGAAP,13.9,,,,,13.9,1.2,10.7,1.8,-3.6,1.2,8.6331,218.0,114.5,114.5,1.1,11000000.0,,110.0,,,,110.0,100.9,114.5,218.0,214.5,3.5,202.4,2.0588,2.0588,1.1348,1.6,2.2,,2017
1621,A K SPINTEX LTD.,20160331,12,IGAAP,528.4,524.2,0.8,,0.8,527.6,19.3,65.6,30.9,42.4,18.5,3.5064,323.8,35.9,20.6,164.8,5031750.0,,50.3,,,,50.3175,123.1,100.4,323.8,157.9,165.9,336.15,0.7385,0.9824,0.8156,,,,2015
1621,A K SPINTEX LTD.,20170331,12,INDAS,533.5,529.6,0.8,,0.8,532.7,21.0,61.9,31.0,37.0,20.2,3.7920,346.3,32.8,14.5,169.5,5031750.0,,50.3,,,,50.3175,144.0,97.7,346.3,187.3,159.0,335.05,0.7357,0.9381,0.6785,62.9,69.9,,2016
1621,A K SPINTEX LTD.,20180331,12,INDAS,562.0,541.4,19.5,,19.5,542.5,33.6,76.8,38.1,28.7,14.8,2.7281,447.9,81.7,61.6,185.7,5031750.0,,50.3,,,,50.3175,177.5,135.1,447.9,253.9,194.0,397.0,0.7013,0.9438,0.7611,45.2,52.9,,2017
2015,A N G INDUSTRIES LTD.,20160331,12,IGAAP,1634.6,1628.8,,,,1634.6,-80.7,176.1,-80.9,79.0,-78.5,-4.8024,2828.2,465.8,430.1,1594.2,16090000.0,,160.9,,,,160.9,699.5,1405.9,2828.2,1189.2,1639.0,,0.3244,0.9358,2.0099,238.7,238.7,,2015
2015,A N G INDUSTRIES LTD.,20170331,12,IGAAP,927.0,898.6,23.6,,23.6,903.4,-1055.9,-788.6,-1084.7,-1022.8,-1076.5,-119.1609,1616.8,297.2,290.3,1606.5,16090000.0,,160.9,,,,160.9,-321.5,1293.3,1616.8,1057.1,559.7,2179.8,0.1546,0.305,,111.8,111.8,,2016
2080,A N S INDS. LTD.,20180331,12,IGAAP,37.6,36.9,,,,37.6,-2.1,6.1,-2.1,0.1,-2.1,-5.5851,245.4,2.9,2.1,108.2,9255600.0,,92.6,,,,92.556,134.3,90.3,245.4,106.2,139.2,,0.3983,1.2865,0.6724,82.0,82.0,,2017
2248,A P M INDUSTRIES LTD.,20160331,12,IGAAP,2705.1,2642.4,27.1,22.5,4.6,2678.0,200.9,358.0,307.2,259.7,173.8,6.4899,2529.3,159.3,51.9,466.3,22217080.0,,44.4,,,,222.1708,1248.7,288.0,2529.3,1729.2,800.1,1785.45,0.6518,1.6555,0.2306,229.6,326.4,,2015
2248,A P M INDUSTRIES LTD.,20170331,12,INDAS,2583.7,2476.1,9.2,7.7,1.5,2574.5,160.3,297.7,231.8,148.1,151.1,5.8691,2791.8,475.9,114.2,513.2,22217080.0,,44.4,,,,222.1708,1787.7,413.9,2791.8,1926.1,865.7,2340.8,0.5835,1.5696,0.2315,71.8,119.0,,2016
2248,A P M INDUSTRIES LTD.,20180331,12,INDAS,2852.6,2722.7,42.6,42.6,,2810.0,125.4,270.2,178.6,94.3,87.6,3.1174,3005.9,559.9,167.1,523.6,22217080.0,,44.4,,,,222.1708,1900.0,470.2,3005.9,2191.7,814.2,2898.85,0.6053,1.4332,0.2475,268.9,307.0,,2017
2384,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LTD.,20160331,12,IGAAP,2165.8,2157.0,4.7,4.7,,2161.1,63.9,177.4,81.4,114.2,64.0,2.9615,1320.0,262.8,209.9,643.9,6048000.0,,60.5,,,,60.48,373.3,312.7,1320.0,499.2,820.8,1344.5,0.7164,1.1054,0.8377,44.0,65.7,,2015
2384,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LTD.,20170331,12,IGAAP,2915.8,2908.2,1.2,1.2,,2914.6,137.1,309.3,177.6,198.8,138.7,4.7588,1650.6,223.0,159.9,847.7,6048000.0,,60.5,,,,60.48,510.4,212.6,1650.6,457.5,1193.1,1485.3,0.8678,1.2295,0.4165,106.6,132.9,,2016
2384,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LTD.,20180331,12,IGAAP,3325.5,3310.5,7.8,7.8,,3317.7,131.1,334.1,196.8,209.0,126.7,3.8189,2082.0,81.5,2.1,1207.1,6048000.0,,60.5,,,,60.48,641.5,204.7,2082.0,480.0,1602.0,1866.3,0.9233,1.1892,0.3191,194.5,276.8,,2017
2448,A R C FINANCE LTD.,20160331,12,IGAAP,32.1,,,,,32.1,2.7,29.5,4.1,-3.1,2.7,8.4112,513.5,1.4,,2.5,50495000.0,,505.0,,,,504.95,508.3,,513.5,0.2,513.3,510.95,8.6579,135.0789,0.0,-45.0,-43.8,,2015
2448,A R C FINANCE LTD.,20170331,12,INDAS,53.9,17.7,,,,53.9,1.3,21.0,1.9,-19.3,1.4,2.5974,551.0,1.5,,39.9,50495000.0,,505.0,,,,504.95,509.6,,551.0,4.8,546.2,532.25,0.3534,13.6892,0.0,-15.8,-13.1,,2016
2448,A R C FINANCE LTD.,20180331,12,INDAS,43.1,5.1,0.3,0.3,,42.8,1.5,32.2,2.0,-6.0,1.2,2.8037,563.7,1.4,,51.1,50495000.0,,505.0,,,,504.95,511.2,10.0,563.7,7.5,556.2,557.35,0.5812,10.8845,0.0196,-1.3,-1.3,,2017
2717,DISH T V INDIA LTD.,20160331,12,IGAAP,23060.2,22275.5,177.0,141.2,35.8,22883.2,4199.2,5325.9,3771.2,3856.0,4033.0,17.6243,17538.9,206.8,,4203.6,1065864835.0,,1065.9,,,,10658.6483,1095.9,,17538.9,7386.0,10152.9,24466.85,0.1938,0.2289,0.0,-1018.1,-957.8,16.8,2015
2717,DISH T V INDIA LTD.,20170331,12,INDAS,20148.7,19453.9,41.8,41.8,,20106.9,1678.9,4528.4,2579.3,2907.7,1642.5,8.1688,21380.4,1349.0,,2988.9,1065934528.0,,1065.9,,,,10659.3453,2775.5,,21380.4,9516.5,11863.9,19458.7,0.6489,0.6592,0.0,831.3,1653.1,6.1,2016
2717,DISH T V INDIA LTD.,20180331,12,INDAS,36569.6,28626.0,7346.4,41.8,7304.6,29223.2,333.4,4481.3,485.6,519.9,-543.9,-1.8612,119908.8,11118.0,86.9,12979.4,1923799917.0,,1923.8,,,,19237.9992,67320.5,2221.1,119908.8,80100.0,39808.8,70644.6,0.945,0.9522,0.033,5028.0,5249.4,2.8,2017
2842,A S M TECHNOLOGIES LTD.,20160331,12,IGAAP,879.2,630.5,224.5,,224.5,654.7,135.2,253.8,207.6,52.3,-27.0,-4.1240,941.7,39.4,15.9,210.1,5000000.0,,50.0,,,,50.0,567.4,172.7,941.7,161.2,780.5,915.2,0.8217,2.0806,0.3044,-2.5,-2.5,,2015
2842,A S M TECHNOLOGIES LTD.,20170331,12,INDAS,752.6,742.0,,,,752.6,68.6,125.6,98.4,99.2,68.6,9.1151,732.2,31.8,,36.7,5000000.0,,50.0,,,,50.0,523.8,7.5,732.2,215.5,516.7,836.95,8.3597,12.3896,0.0143,279.8,308.5,,2016
2842,A S M TECHNOLOGIES LTD.,20180331,12,INDAS,779.9,761.9,,,,779.9,36.4,86.6,71.4,56.2,36.4,4.6673,818.8,32.0,1.7,116.2,5000000.0,,50.0,,,,50.0,530.7,79.5,818.8,238.2,580.6,775.5,3.6661,4.9501,0.1498,4.2,43.8,,2017
3052,A T N INTERNATIONAL LTD.,20160331,12,IGAAP,1.3,0.4,0.5,0.5,,0.8,-4.6,-4.4,-6.5,-6.4,-5.0,-625.0000,172.1,98.6,95.3,28.4,39450000.0,,157.8,,,,394.5,45.1,95.3,172.1,142.0,30.1,171.15,0.0845,0.8732,2.1131,-0.2,-0.6,,2015
3052,A T N INTERNATIONAL LTD.,20170331,12,INDAS,0.8,0.4,,,,0.8,-9.3,-7.2,-9.3,-6.5,-7.0,-875.0000,125.8,3.3,,129.0,39450000.0,,157.8,,,,394.5,-6.5,95.3,125.8,104.2,21.6,148.95,0.0116,0.0116,,0.2,0.2,,2016
3052,A T N INTERNATIONAL LTD.,20180331,12,INDAS,1.7,1.1,0.2,,0.2,1.5,-5.5,-2.8,-5.5,-4.0,-5.7,-380.0000,109.4,3.3,,117.7,39450000.0,,157.8,,,,394.5,-11.6,95.4,109.4,85.2,24.2,117.6,0.0102,0.0102,,-19.7,-19.7,,2017
3083,A T V PROJECTS INDIA LTD.,20160331,12,IGAAP,804.4,779.4,,,,804.4,69.9,74.3,69.9,116.0,141.0,17.5286,2782.6,4017.3,4017.3,185.2,53117425.0,,531.2,,,,531.1743,-1421.3,4017.3,2782.6,2217.2,565.4,3037.1,2.1174,2.8767,,108.3,108.3,,2015
3083,A T V PROJECTS INDIA LTD.,20170331,12,INDAS,2492.0,623.1,1868.2,,1868.2,623.8,1512.7,1520.4,1513.8,50.5,50.1,8.0314,2527.6,1283.8,1281.1,145.1,53117425.0,,531.2,,,,531.1743,1097.0,1281.1,2527.6,1836.8,690.8,2655.1,3.2691,4.5681,1.1678,-141.1,1261.7,,2016
